Company ID,Target Account,Last Modified Date,Lead Status,Total Revenue,Postal Code,Twitter Followers,first_conversion_date_timestamp_earliest_value_61f58f2c,Company Domain Name,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,hs_analytics_first_visit_timestamp_timestamp_earliest_value_accc17ae,Number of Pageviews,hs_analytics_last_visit_timestamp_timestamp_latest_value_999a0fce,Number of Employees,Site visit complete,Campaign of last booking in meetings tool,Number of decision makers,Time of Last Session,Time of First Session,Number of blockers,Close Date,Ideal Customer Profile Tier,Facebook Fans,Associated Deals,Last Logged Call Date,hs_analytics_source_data_1_timestamp_earliest_value_9b2f1fa1,recent_conversion_date_timestamp_latest_value_72856da1,Recent Deal Amount,Number of times contacted,Number of Sales Activities,All team ids,Last Open Task Date,Original Source Type,Target Account Probability,hs_analytics_num_page_views_cardinality_sum_e46e85b0,First Deal Created Date,recent_conversion_event_name_timestamp_latest_value_66c820bf,Medium of last booking in meetings tool,Facebook Company Page,Create Date,LinkedIn Bio,Date of last meeting booked in meetings tool,City,Name,Number of child companies,Additional Domains,Target Account Recommendation Snooze Time,Total open deal value,All accessible team ids,Number of Sessions,Phone Number,Last Sales Activity Date,first_contact_createdate_timestamp_earliest_value_78b50eea,Company owner,About Us,Last Activity Date,Next Activity Date,Source of last booking in meetings tool,Owner Assigned Date,State/Region,Introduced by,LinkedIn Company Page,Total Money Raised,Created by user ID,Associated Contacts,Original Source Data 1,first_conversion_event_name_timestamp_earliest_value_68ddae0a,Target Account,Number of contacts with a buying role,hs_analytics_source_timestamp_earliest_value_25a3a52c,Original Source Data 2,Lifecycle Stage,Last Booked Meeting Date,Last Contacted,Street Address,HubSpot Team,Twitter Bio,Web Technologies,closedate_timestamp_earliest_value_a2a17e6e,last sales activity date old,Country/Region,Target Account Recommendation State,Merged object IDs,Latest meeting activity,hs_predictivecontactscore_v2_next_max_max_d4e58c1e,First Contact Create Date,hs_analytics_first_touch_converting_campaign_timestamp_earliest_value_4757fe10,Time Zone,Time Last Seen,Time First Seen,All owner ids,Recent Sales Email Replied Date,Type,Website URL,Year Founded,Twitter Handle,hs_analytics_num_visits_cardinality_sum_53d952a6,Google Plus Page,Days to Close,num_conversion_events_cardinality_sum_d095f14b,Description,Annual Revenue,hs_analytics_first_timestamp_timestamp_earliest_value_11e3a63a,hs_analytics_last_timestamp_timestamp_latest_value_4e16365a,Parent Company,Industry,Object create date/time,hs_analytics_source_data_2_timestamp_earliest_value_9b2f9400,Street Address 2,Is Public,hs_analytics_last_touch_converting_campaign_timestamp_latest_value_81a64e30,User IDs of all owners,Avatar FileManager key,Number of open deals,Updated by user ID,Associated Company ID,Associated Company
4609369788,,2020-10-28 15:02,,,78729,,,cerberusinteractive.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"Cerberus Interactive is a location-based mobile games technology company based in Austin, TX. Our games include Atlas Empires and other titles in progress.",,Austin,Cerberus Interactive,0,,,,,, +1 504-231-2174,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,TX,Zoominfo,https://www.linkedin.com/company/cerberus-interactive,,,0,,,,,,,,,,13625 Pond Springs Road,,,Nginx; Wordpress; Facebook Connect; Facebook Advertiser; Woo Commerce; Wp Engine; Go Squared; Recaptcha; Google Analytics; Google Apps,,,United States,,,,,,,America/Chicago,,,50900744,,,www.cerberusinteractive.com,2017,,,,,,"Cerberus Interactive is a location-based mobile games technology company based in Austin, TX. Our games include Atlas Empires and other titles in progress.",1000000,,,,,,,,false,,11908785,,,,,
4609330451,,2020-10-27 09:32,,,35203,,,joonko.co,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,Expand your diversity recruiting efforts with an automated stream of talent already vetted by other leading companies.,,Birmingham,Joonko Diversity,0,,,,,,972 5 4813 5351,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,AL,Zoominfo,https://www.linkedin.com/company/joonko,,,0,,,,,,,,,,1721 3rd N Ave,,,Route 53; Nginx; Hotjar; Google Tag Manager; Facebook Connect; Facebook Advertiser; Google Analytics; Intercom; Piwik; Google Apps; HubSpot,,,United States,,,,,,,America/Chicago,,,50900744,,,www.joonko.co,2017,joonkoHQ,,,,,Expand your diversity recruiting efforts with an automated stream of talent already vetted by other leading companies.,1000000,,,,Computer Software,,,,false,,11908785,,,,,
4609374595,,2020-10-27 09:31,,,02118,,,newviewsurg.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,A minimally invasive surgical imaging company that redefines and simplifies laparoscopic surgery with our game-changing VisionPort technology.,,Boston,New View Surgical,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,MA,Zoominfo,https://www.linkedin.com/company/new-view-surgical-inc.,,,0,,,,,,,,,,555 MASSACHUSETTS AVE,,,Microsoft Exchange Online; Youtube; Microsoft Office 365; Apache; Google Maps; Go Squared; Godaddy Nameserver; Wufoo; Outlook,,,United States,,,,,,,America/New_York,,,50900744,,,www.newviewsurg.com,2010,NewViewSurg,,,,,A minimally invasive surgical imaging company that redefines and simplifies laparoscopic surgery with our game-changing VisionPort technology.,1000000,,,,,,,STE 5,false,,11908785,,,,,
4609353658,,2020-10-27 09:32,,,,,,veralox.com,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,,,,VERALOX Therapeutics,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,,Zoominfo,,,,0,,,,,,,,,,,,,,,,United States,,,,,,,,,,50900744,,,www.veralox.com,,,,,,,Accelerating development of first-in-class therapeutics for unmet medical needs,,,,,,,,,,,11908785,,,,,
4609379265,,2020-10-27 09:39,,,33612,,,washlava.com,,,,,,,10,,,,,,,,,,,2020-10-21 13:03,,,,2,2,,,,0.40762347,,,,,https://facebook.com/washlava,2020-10-09 19:25,"Washlava connects owners and users to new laundry technology for an easy, cashless experience. For campuses, laundromats, multi-family, and hotels.",,Tampa,Washlava,0,,,,,,(813) 444-8356,,,Neel Mehta,Responded,2020-10-21 13:03,,,2020-10-09 19:29,FL,Zoominfo,https://www.linkedin.com/company/washlava,4.5M,,0,,,,,,,,,2020-10-21 13:03,11819 North Armenia Avenue,,,Microsoft Exchange Online; Google Adwords; Wordpress; Facebook Connect; Godaddy Nameserver; Facebook Advertiser; Linode Hosting; Microsoft Office 365; Google Maps; Recaptcha; Google Analytics; Google Apps; Outlook; MaxCDN,,,United States,,,,,,,America/New_York,,,50900744,,,www.washlava.com,2014,washlava,,,,,"Washlava connects owners and users to new laundry technology for an easy, cashless experience. For campuses, laundromats, multi-family, and hotels.",1000000,,,,Computer Software,,,,false,,11908785,,,,,
4609374602,,2020-10-27 09:31,,,47906,,,adranos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-09 19:25,"Adranos is a free independent MMORPG featuring a vast playable area, thousands of items, instanced dungeons, guild halls, an advanced PvP system and more!",,West Lafayette,Adranos,0,,,,,,447841334702,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,IN,Zoominfo,,,,0,,,,,,,,,,1281 Win Hentschel Blvd,,,Microsoft Exchange Online; Google Cloud; Go Squared; Facebook Connect; Google Analytics; DoubleClick Ads; Google Tag Manager,,,United States,,,,,,,America/Indiana/Indianapolis,,,50900744,,,adranos.com,2011,adranos,,,,,"Adranos is a free independent MMORPG featuring a vast playable area, thousands of items, instanced dungeons, guild halls, an advanced PvP system and more!",,,,,,,,DARLEY DALE,false,,11908785,,,,,
4609369790,,2020-10-27 09:31,,,75206,,,dottid.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"Dottid keeps your deals in line, so you can focus on what really matters: time, money, and relationships.",,,Dottid,0,,,,,, +1 469-638-0351,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,TX,Zoominfo,https://www.linkedin.com/company/dottid,,,0,,,,,,,,,,,,,Microsoft Exchange Online; Squarespace; Typekit By Adobe; Microsoft Office 365; Twitter Button,,,United States,,,,,,,America/Chicago,,,50900744,,,www.dottid.com,2018,,,,,,"Dottid keeps your deals in line, so you can focus on what really matters: time, money, and relationships.",,,,,,,,,false,,11908785,,,,,
4609343209,,2020-10-27 09:32,,,10022,,,lex-markets.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-09 19:25,"The Commerical Real Estate Securities Marketplace. LEX Markets lets you access institutional-quality commercial real estate previously unavailable to retail investors. Diversify your portfolio with income producing assets. For owners, unlock liquidity while retaining control.",,,LEX's,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,,Zoominfo,,,,0,,,,,,,,,,,,,,,,United States,,,,,,,,,,50900744,,,www.lex-markets.com,,,,,,,"The Commerical Real Estate Securities Marketplace. LEX Markets lets you access institutional-quality commercial real estate previously unavailable to retail investors. Diversify your portfolio with income producing assets. For owners, unlock liquidity while retaining control.",,,,,,,,,,,11908785,,,,,
4609393201,,2020-10-27 09:32,,,75013,,,oneday.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"OneDay is a video app that helps senior living communities conduct personalized outreach, tell better resident stories, create organic maketing content.",,Allen,OneDay,0,,,,,,469-569-1082,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,TX,Zoominfo,,,,0,,,,,,,,,,1101 Raintree Circle,,,Route 53; Typekit By Adobe; Olark; Vimeo; Google Tag Manager; Google Analytics; Google Apps; Bug Herd; HubSpot; Amazon Cloudfront; Cloud Flare,,,United States,,,,,,,America/Chicago,,,50900744,,,www.oneday.com,2012,OurOneDay,,,,,"OneDay is a video app that helps senior living communities conduct personalized outreach, tell better resident stories, create organic maketing content.",10000000,,,,,,,,false,,11908785,,,,,
4608204060,,2020-10-27 09:31,,,45212,,,readysetsurgical.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/readysetsurgical,2020-10-09 19:25,"As the most comprehensive vendor inventory management system, ReadySet Surgical gives you a 360-degree view of your clinical workflow.",,Cincinnati,ReadySet Surgical,0,,,,,,888-344-7323,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,OH,Zoominfo,https://www.linkedin.com/company/readyset-surgical,,,0,,,,,,,,,,1776 Mentor Avenue,,,Wp Engine; Nginx; Wordpress; Google Cloud; Go Squared; Google Analytics; Godaddy Nameserver; Google Apps; Google Tag Manager; Woo Commerce,,,United States,,,,,,,America/New_York,,,50900744,,,www.readysetsurgical.com,2014,ReadySetSurg,,,,,"As the most comprehensive vendor inventory management system, ReadySet Surgical gives you a 360-degree view of your clinical workflow.",10000000,,,,Computer Software,,,,false,,11908785,,,,,
4609363650,,2020-10-27 09:32,,,02108,,,tetrascience.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/tetrascienceinc,2020-10-09 19:25,"TetraScience provides a data platform to automate data integration amongst your lab and CROs/CMOs using a centralized, standardized data lake and lab solutions that give you insights and peace-of-mind. We also provide lab operation software including M...",,Boston,TetraScience,0,,,,,,6178956841,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,MA,Zoominfo,https://www.linkedin.com/company/tetrascience,10.1M,,0,,,,,,,,,,294 Washington St,,,Youtube; Route 53; Pardot; Google Maps; Google Tag Manager; Recaptcha; Google Analytics; Google Apps; Drift; Amazon Cloudfront; Cloud Flare,,,United States,,,,,,,America/New_York,,,50900744,,,www.tetrascience.com,2014,TetraScience,,,,,"TetraScience provides a data platform to automate data integration amongst your lab and CROs/CMOs using a centralized, standardized data lake and lab solutions that give you insights and peace-of-mind. We also provide lab operation software including M...",10000000,,,,Computer Software,,,Harvard i-Lab (Batten Hall),false,,11908785,,,,,
4609330453,,2020-10-29 18:50,,,,,,lynk.world,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-10-09 19:25,,,,UbiquitiLink,0,,,,,,,,,Neel Mehta,Responded,2020-10-18 14:59,,,2020-10-09 19:29,,Zoominfo,,,,0,,,,,,,,,2020-10-18 14:59,,,,Squarespace; Vimeo; Namecheap Dns; Greenhouse; Google Apps,,,,,,,,,,,,,50900744,,,lynk.world,,,,,,,,,,,,,,,,false,,11908785,,,,,
4609347697,,2020-10-27 09:32,,,21030,,,brytemap.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"Brytemap is a next generation seed-to-sale cannabis software platform for Growers, Dispensaries & Cannabis Retailers. Brytemap PlanTR™ is a materials resource planning, work order-based platform with integrated RFID scanning and scales, tracking and re...",,Hunt Valley,Brytemap,0,,,,,, +1 410-457-7041,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,MD,Zoominfo,https://www.linkedin.com/company/brytemap,,,0,,,,,,,,,,303 International Cir,,,Microsoft Exchange Online; Gravity Forms; Route 53; Freshdesk; Microsoft Office 365; Apache; Ubuntu; Wordpress; Go Squared; Google Analytics; Outlook,,,United States,,,,,,,America/New_York,,,50900744,,,www.brytemap.com,,brytemap,,,,,"Brytemap is a next generation seed-to-sale cannabis software platform for Growers, Dispensaries & Cannabis Retailers. Brytemap PlanTR™ is a materials resource planning, work order-based platform with integrated RFID scanning and scales, tracking and re...",,,,,,,,,false,,11908785,,,,,
4608204061,,2020-10-27 09:32,,,75206,,,collbox.co,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/collbox,2020-10-09 19:25,CollBox makes it easy for business owners to get paid for the work they've done by making the collection process reputable and automatic.,,Dallas,Collbox,0,,,,,, +1 214-494-0401,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,TX,Zoominfo,https://www.linkedin.com/company/collbox,,,0,,,,,,,,,,5706 E Mockingbird Ln,,,Youtube; Route 53; Apache; Hotjar; Wordpress; Google Tag Manager; Google Analytics; Piwik; Google Apps; HubSpot; Sendgrid; Facebook Advertiser; Cloud Flare,,,United States,,,,,,,America/Chicago,,,50900744,,,www.collbox.co,2015,collbox,,,,,CollBox makes it easy for business owners to get paid for the work they've done by making the collection process reputable and automatic.,1000000,,,,,,,,false,,11908785,,,,,
4609353662,,2020-10-27 09:32,,,10004,,,lendingfront.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"The LendingFront software platform gives banks and other credit providers the most up-to-date technology to underwrite, originate and manage small business loans.",,New York,LendingFront,0,,,,,,212-235-7378,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,NY,Zoominfo,https://www.linkedin.com/company/lendingfront-inc,,,0,,,,,,,,,,74 Broad Street,,,Apache; Godaddy Nameserver; Google Apps; Wordpress; Pardot; Google Tag Manager; Cloud Flare,,,United States,,,,,,,America/New_York,,,50900744,,,www.lendingfront.com,2014,LendingFront1,,,,,"The LendingFront software platform gives banks and other credit providers the most up-to-date technology to underwrite, originate and manage small business loans.",10000000,,,,Computer Software,,,,false,,11908785,,,,,
4609374598,,2020-10-27 09:39,,,53202,,,mpirik.com,,,,,,,50,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,https://www.facebook.com/mpirik,2020-10-09 19:25,"Mpirik provides a suite of software including cloud-based automated patient screening for cardiovascular disease, patient communication, and a data collection/analysis platform",,Milwaukee,Mpirik,0,,,,,,4142204384,,,Neel Mehta,Responded,2020-10-18 15:09,,,2020-10-09 19:29,WI,Zoominfo,https://www.linkedin.com/company/mpirik,2.1M,,0,,,,,,,,,2020-10-18 15:09,240 North Milwaukee Street,,,Salesforce; Route 53; Google Analytics; Google Apps; Sendgrid; Wordpress; Cloud Flare,,,United States,,,,,,,America/Chicago,,,50900744,,,www.mpirik.com,2013,mpirik,,,,,"Mpirik provides a suite of software including cloud-based automated patient screening for cardiovascular disease, patient communication, and a data collection/analysis platform",10000000,,,,Computer Software,,,,false,,11908785,,,,,
4609379267,,2020-10-27 09:31,,,95973,,,needslist.co,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/needslist4good,2020-10-09 19:25,"NeedsList is a women-led mission driven startup, incorporated as a benefit corporation in Delaware. NeedsList emerged to address a severe gap in the delivery and funding of humanitarian aid. Over the past year, thousands of grassroots organizati...",,Philadelphia,NeedsList companies,0,,,,,,(267) 777-9653,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,ON,Zoominfo,https://www.linkedin.com/company/needslist,,,0,,,,,,,,,,19 Baltar Loop,,,Youtube; Squarespace; Typekit By Adobe; Godaddy Nameserver; Google Apps; HubSpot; Google Analytics,,,United States,,,,,,,America/Toronto,,,50900744,,,needslist.co,2016,NeedsList4Good,,,,,"NeedsList is a women-led mission driven startup, incorporated as a benefit corporation in Delaware. NeedsList emerged to address a severe gap in the delivery and funding of humanitarian aid. Over the past year, thousands of grassroots organizati...",1000000,,,,,,,,false,,11908785,,,,,
4608204058,,2020-10-29 18:28,,,84664,,,ovationup.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/Ovationup/,2020-10-09 19:25,"Helping location businesses grow their business by getting 10x more good online reviews, 3x less bad online reviews, and 100x more customer feedback.",,Provo,Ovation Up,0,,,,,,(385) 429-2288,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,UT,Zoominfo,https://www.linkedin.com/company/ovation-up,,,0,,,,,,,,,,,,,Route 53; Google Tag Manager; Google Analytics; Intercom; Google Apps; Wordpress; Gravatar,,,United States,,,,,,,America/Denver,,,50900744,,,ovationup.com,2017,Ovationup,,,,,"Helping location businesses grow their business by getting 10x more good online reviews, 3x less bad online reviews, and 100x more customer feedback.",1000000,,,,,,,,false,,11908785,,,,,
4609359399,,2020-10-27 09:32,,,,,,recompose.life,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/pg/recomposelife,2020-10-09 19:25,Recompose is a public benefit corporation founded by designer and death care advocate Katrina Spade in 2017.,,Seattle,Recompose,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,WA,Zoominfo,https://www.linkedin.com/company/recompose,,,0,,,,,,,,,,,,,Microsoft Exchange Online; Squarespace; Amazon S3; Typekit By Adobe; Microsoft Office 365; Google Analytics; Godaddy Nameserver; Google Apps; Outlook,,,United States,,,,,,,America/Los_Angeles,,,50900744,,,www.recompose.life,2017,,,,,,Recompose is a public benefit corporation founded by designer and death care advocate Katrina Spade in 2017.,1000000,,,,Consumer Services,,,,false,,11908785,,,,,
4609393199,,2020-10-27 09:31,,,98104,,,shujinko.io,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,Leverage our cloud compliance tools and automation for fast and easy SOC 2 audits that allow your IT and engineering departments to focus on what really matters for your company.,,Seattle,Shujinko,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,WA,Zoominfo,,,,0,,,,,,,,,,240 2ND AVE S,,,Facebook Connect; Google Analytics; Piwik; Google Apps; HubSpot; Facebook Advertiser; Wordpress; Crazy Egg; Google Tag Manager; Cloud Flare,,,United States,,,,,,,America/Los_Angeles,,,50900744,,,www.shujinko.io,2018,ShujinkoIO,,,,,Leverage our cloud compliance tools and automation for fast and easy SOC 2 audits that allow your IT and engineering departments to focus on what really matters for your company.,1000000,,,,,,,STE 300,false,,11908785,,,,,
4609353660,,2020-10-27 09:45,,,60642,,,sia.health,,,,,,,10,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-10-09 19:25,,,Chicago,Surgical Innovation Associates,0,,,,,,224-572-8633,,,Neel Mehta,Responded,2020-10-18 15:07,,,2020-10-09 19:29,IL,Zoominfo,,,,0,,,,,,,,,2020-10-18 15:07,965 West Chicago Avenue,,,Squarespace; Typekit By Adobe; Microsoft Office 365; Godaddy Nameserver; Google Apps,,,United States,,,,,,,America/Chicago,,,50900744,,,sia.health,2016,,,,,,,1000000,,,,,,,,false,,11908785,,,Neel Mehta,,
4609359400,,2020-10-27 09:32,,,80216,,,willowindustries.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,Willow Industries Ozone Systems. Mitigate Mold & Bacteria. Willow systems provide clean and effective solutions to cannabis contamination.,,Denver,Willow Industries,0,,,,,, +1 303-857-5665,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,CO,Zoominfo,https://www.linkedin.com/company/willow-industries,,,0,,,,,,,,,,7000 E 47th Avenue Dr,,,Youtube; Mailchimp; Activecampaign; Wordpress; Google Tag Manager; Recaptcha; Google Analytics; Piwik; Google Apps; Digital Ocean; HubSpot,,,United States,,,,,,,America/Denver,,,50900744,,,www.willowindustries.com,2015,WillowPure,,,,,Willow Industries Ozone Systems. Mitigate Mold & Bacteria. Willow systems provide clean and effective solutions to cannabis contamination.,,,,,,,,,false,,11908785,,,,,
4609343203,,2020-10-27 09:32,,,07102,,,1huddle.co,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/SalesHuddle,2020-10-09 19:25,"1Huddle is the only competitive game platform that onboards new hires faster, upskills better, and fires up employees for work.",,Newark,1Huddle,0,,,,,,1(917)831-4567,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,NJ,Zoominfo,https://www.linkedin.com/company/sales-huddle-group-inc-,3.6M,,0,,,,,,,,,,1 Washington Place,,,Youtube; Typekit By Adobe; Apache; Vimeo; Google Tag Manager; Facebook Connect; Google Analytics; Intercom; Godaddy Nameserver; Google Apps; Facebook Advertiser; Crazy Egg,,,United States,,,,,,,America/New_York,,,50900744,,,www.1huddle.co,2015,1huddle,,,,,"1Huddle is the only competitive game platform that onboards new hires faster, upskills better, and fires up employees for work.",10000000,,,,,,,,false,,11908785,,,,,
4609359393,,2020-10-27 09:31,,,80125,,,edeninnovations.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,Dedicated to clean technology solutions that make life better and the planet more sustainable. Learn more about our soutions and contact us today.,,Littleton,Eden Innovations,0,,,,,,3034681705,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,CO,Zoominfo,https://www.linkedin.com/company/eden-innovations-llc,,,0,,,,,,,,,,12420 N DUMONT WAY,,,Microsoft Exchange Online; Gravity Forms; Microsoft Office 365; Wordpress; Go Squared; Google Analytics; Godaddy Nameserver; Outlook,,,United States,,,,,,,America/Denver,,,50900744,,,edeninnovations.com,2004,,,,,,Dedicated to clean technology solutions that make life better and the planet more sustainable. Learn more about our soutions and contact us today.,1000000,,,,Nanotechnology,,,L 15 197 St Georges Tce,false,,11908785,,,,,
4609359397,,2020-10-27 09:32,,,10016,,,kidfresh.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/356065597540,2020-10-09 19:25,Kidfresh frozen meals - Tasty Kids' Favorites with Hidden Veggies. Our kids' favorites with hidden veggies and no artificial ingredients,,New York,Kidfresh,0,,,,,,212-686-4303,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,NY,Zoominfo,https://www.linkedin.com/company/kidfresh,10M,,0,,,,,,,,,,303 5th Avenue,,,Microsoft Exchange Online; Youtube; Google Tag Manager; Facebook Advertiser; Salesforce; Amazon S3; Microsoft Office 365; Shopify; Recaptcha; Cloud Flare; Google Analytics; Twitter Button; Outlook; Klaviyo,,,United States,,,,,,,America/New_York,,,50900744,,,www.kidfresh.com,2007,KidfreshFoods,,,,,Kidfresh frozen meals - Tasty Kids' Favorites with Hidden Veggies. Our kids' favorites with hidden veggies and no artificial ingredients,10000000,,,,Food & Beverages,,,,false,,11908785,,,,,
4609353663,,2020-10-27 09:32,,,02110,,,lexshares.com,,,,,,,25,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/lexshares,2020-10-09 19:25,"LexShares is a leading litigation finance firm, with an innovative approach to originating and financing high-value commercial legal claims.",,Boston,LexShares,0,,,,,, +1 857-250-0235,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,MA,Zoominfo,https://www.linkedin.com/company/lexshares-inc-,,,0,,,,,,,,,,50 Congress Street,,,New Relic; Mailchimp; Castle; Google Tag Manager; Google Analytics; Godaddy Nameserver; Piwik; Bing Advertiser; Google Apps; Sendgrid; Facebook Advertiser; Drift; HubSpot; Amazon Cloudfront; Cloud Flare,,,United States,,,,,,,America/New_York,,,50900744,,,www.lexshares.com,2014,LexShares,,,,,"LexShares is a leading litigation finance firm, with an innovative approach to originating and financing high-value commercial legal claims.",10000000,,,,,,,16TH FL,false,,11908785,,,,,
4609330452,,2020-10-27 09:32,,,10017,,,lightand.co,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"Advertising, marketing and design network. Based in NYC. Serving clients globally. LIGHT+CO is your company's secret weapon.",,New York,Light,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,NY,Zoominfo,https://www.linkedin.com/company/light-co-agency,,,0,,,,,,,,,,450 Lexington Avenue,,,Wix Stores; Google Cloud; Facebook Connect; Google Apps; Google Analytics; DoubleClick Ads; Google Tag Manager,,,United States,,,,,,,America/New_York,,,50900744,,,www.lightand.co,2014,,,,,,"Advertising, marketing and design network. Based in NYC. Serving clients globally. LIGHT+CO is your company's secret weapon.",1000000,,,,,,,,false,,11908785,,,,,
4609359395,,2020-10-27 09:32,,,02114,,,meetmable.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"Owning a local retail store has its challenges. We get it, we own one. We started Mable after experiencing first hand how hard it was to manage our own inventory purchasing for our store, Paradise Provisions, in Vermont.",,Boston,Mable,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,MA,Zoominfo,https://www.linkedin.com/company/meetmable,,,0,,,,,,,,,,164 Canal Street,,,Route 53; Shopify; Hotjar; Google Cloud; Google Analytics; Piwik; Google Apps; HubSpot; Branch,,,United States,,,,,,,America/New_York,,,50900744,,,meetmable.com,2019,,,,,,"Owning a local retail store has its challenges. We get it, we own one. We started Mable after experiencing first hand how hard it was to manage our own inventory purchasing for our store, Paradise Provisions, in Vermont.",,,,,,,,,false,,11908785,,,,,
4609330449,,2020-10-27 09:31,,,20009,,,procurated.com,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-09 19:25,"Procurated lists thousands of companies, shows supplier information and provides access to company reviews and user questions by agencies just like yours.",,,Procurated,0,,,,,,,,,Neel Mehta,Not responded,,,,2020-10-09 19:29,,Zoominfo,,,,0,,,,,,,,,,,,,,,,United States,,,,,,,,,,50900744,,,www.procurated.com,,,,,,,"Procurated lists thousands of companies, shows supplier information and provides access to company reviews and user questions by agencies just like yours.",,,,,,,,,,,11908785,,,,,
